index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
374,,100000,85,44,61,,39.94,129128,0.00,16.75,8.38,12,4
375,,100000,89,44,61,,40.03,129128,0.00,16.74,8.37,16,4
376,,100000,85,44,61,,39.61,129128,0.00,16.74,8.37,12,4
377,,100000,89,114,61,,39.55,129128,0.00,17.73,8.86,16,4
378,,100000,85,44,61,,39.58,129128,0.00,16.74,8.37,12,4
379,,100000,89,44,61,,39.27,129128,0.00,16.74,8.37,16,4
380,,100000,85,115,61,,39.27,129128,0.00,16.75,8.38,12,4
381,,100000,89,115,61,,38.82,129128,3.15,16.74,9.95,16,5
382,,100000,85,114,61,,39.61,129128,0.00,16.74,8.37,12,4
383,,100000,89,114,61,,40.42,129128,0.00,16.75,8.38,16,4
384,,100000,85,115,61,,41.33,129128,0.00,16.74,8.37,12,4
385,,100000,89,115,61,,41.70,129128,0.00,17.68,8.84,16,4
386,,100062,85,44,61,,41.52,129128,0.00,16.74,8.37,12,5
387,,99938,89,44,61,,41.52,129128,0.00,16.74,8.37,16,4
388,,100000,85,44,61,,41.09,129128,0.00,16.74,8.37,12,4
389,,100063,89,44,61,,41.09,129128,2.60,16.75,9.68,16,5
390,,100000,85,44,61,,41.15,129128,0.00,16.74,8.37,12,5
391,,100000,89,44,61,,40.85,129128,0.00,16.74,8.37,16,5
392,,100000,85,44,61,,40.76,129128,0.00,16.75,8.38,12,4
393,,100000,89,44,61,,40.30,129128,0.00,16.74,8.37,16,4
394,,100000,85,44,61,,40.39,129128,0.00,17.72,8.86,12,4
395,,99937,89,44,61,,39.94,129128,0.00,16.75,8.38,16,5
396,,100000,85,44,61,,39.94,129128,0.00,16.74,8.37,12,4
397,,100000,89,44,61,,39.94,129128,2.60,16.74,9.67,16,5
398,,100000,85,44,61,,39.61,129128,0.00,16.75,8.38,12,4
399,,100000,89,113,61,,39.64,129128,0.00,16.74,8.37,16,4
400,,100000,85,44,61,,39.24,129128,0.00,16.74,8.37,12,4
401,,100000,89,44,61,,39.21,129128,0.00,16.75,8.38,16,5
402,,100000,85,114,61,,39.21,129128,0.00,17.68,8.84,12,4
403,,100000,89,114,61,,38.94,129128,0.00,16.74,8.37,16,5
404,,100000,85,115,61,,39.18,129128,0.00,16.75,8.38,12,4
405,,100000,89,114,61,,40.42,129128,0.00,16.74,8.37,16,5
406,,100000,85,114,61,,41.42,129128,2.60,16.74,9.67,12,4
407,,100000,89,114,61,,41.67,129128,0.00,16.75,8.38,16,5
